index,utt_id,wav_path,pred_path,ref_path,full_path,context_path,stoi,pesq,dnsmos_sig,dnsmos_bak,dnsmos_ovrl,status,error
12,440c020d,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440c020d.wav,generated\copy_baseline\pred\0012_440c020d_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0012_440c020d_reference_future_2_3s.wav,generated\copy_baseline\full\0012_440c020d_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0012_440c020d_context_0_2s.wav,-0.1489667461909987,1.0341230630874634,nan,nan,nan,OK,
13,440c020e,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440c020e.wav,generated\copy_baseline\pred\0013_440c020e_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0013_440c020e_reference_future_2_3s.wav,generated\copy_baseline\full\0013_440c020e_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0013_440c020e_context_0_2s.wav,-0.002754074168189804,1.0735477209091187,nan,nan,nan,OK,
14,440c020f,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440c020f.wav,generated\copy_baseline\pred\0014_440c020f_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0014_440c020f_reference_future_2_3s.wav,generated\copy_baseline\full\0014_440c020f_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0014_440c020f_context_0_2s.wav,0.03000702318192632,1.034082293510437,nan,nan,nan,OK,
15,440c020g,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440c020g.wav,generated\copy_baseline\pred\0015_440c020g_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0015_440c020g_reference_future_2_3s.wav,generated\copy_baseline\full\0015_440c020g_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0015_440c020g_context_0_2s.wav,-0.052649209254300555,1.0539090633392334,nan,nan,nan,OK,
16,440c020h,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440c020h.wav,generated\copy_baseline\pred\0016_440c020h_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0016_440c020h_reference_future_2_3s.wav,generated\copy_baseline\full\0016_440c020h_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0016_440c020h_context_0_2s.wav,0.03771293510134026,1.118898868560791,nan,nan,nan,OK,
17,440c020i,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440c020i.wav,generated\copy_baseline\pred\0017_440c020i_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0017_440c020i_reference_future_2_3s.wav,generated\copy_baseline\full\0017_440c020i_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0017_440c020i_context_0_2s.wav,0.20748950118887843,1.0629754066467285,nan,nan,nan,OK,
18,440c020j,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440c020j.wav,generated\copy_baseline\pred\0018_440c020j_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0018_440c020j_reference_future_2_3s.wav,generated\copy_baseline\full\0018_440c020j_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0018_440c020j_context_0_2s.wav,-0.009577894629478296,1.052230954170227,nan,nan,nan,OK,
19,440c020k,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440c020k.wav,generated\copy_baseline\pred\0019_440c020k_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0019_440c020k_reference_future_2_3s.wav,generated\copy_baseline\full\0019_440c020k_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0019_440c020k_context_0_2s.wav,0.13541088133263557,1.1055949926376343,nan,nan,nan,OK,
20,440c020l,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440c020l.wav,generated\copy_baseline\pred\0020_440c020l_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0020_440c020l_reference_future_2_3s.wav,generated\copy_baseline\full\0020_440c020l_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0020_440c020l_context_0_2s.wav,-0.197444333272936,1.0353182554244995,nan,nan,nan,OK,
21,440c020m,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440c020m.wav,generated\copy_baseline\pred\0021_440c020m_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0021_440c020m_reference_future_2_3s.wav,generated\copy_baseline\full\0021_440c020m_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0021_440c020m_context_0_2s.wav,0.24232949976250254,1.0286824703216553,nan,nan,nan,OK,
22,440c020n,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440c020n.wav,generated\copy_baseline\pred\0022_440c020n_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0022_440c020n_reference_future_2_3s.wav,generated\copy_baseline\full\0022_440c020n_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0022_440c020n_context_0_2s.wav,-0.08510546616619966,1.0407086610794067,nan,nan,nan,OK,
23,440c020o,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440c020o.wav,generated\copy_baseline\pred\0023_440c020o_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0023_440c020o_reference_future_2_3s.wav,generated\copy_baseline\full\0023_440c020o_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0023_440c020o_context_0_2s.wav,0.24950144960381065,1.0660502910614014,nan,nan,nan,OK,
24,440c020p,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440c020p.wav,generated\copy_baseline\pred\0024_440c020p_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0024_440c020p_reference_future_2_3s.wav,generated\copy_baseline\full\0024_440c020p_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0024_440c020p_context_0_2s.wav,0.16252079497224936,1.0347703695297241,nan,nan,nan,OK,
25,440c020q,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440c020q.wav,generated\copy_baseline\pred\0025_440c020q_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0025_440c020q_reference_future_2_3s.wav,generated\copy_baseline\full\0025_440c020q_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0025_440c020q_context_0_2s.wav,0.2062052104067686,1.0883455276489258,nan,nan,nan,OK,
26,440c020r,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440c020r.wav,generated\copy_baseline\pred\0026_440c020r_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0026_440c020r_reference_future_2_3s.wav,generated\copy_baseline\full\0026_440c020r_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0026_440c020r_context_0_2s.wav,0.2854488933760689,1.1321502923965454,nan,nan,nan,OK,
27,440c020s,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440c020s.wav,generated\copy_baseline\pred\0027_440c020s_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0027_440c020s_reference_future_2_3s.wav,generated\copy_baseline\full\0027_440c020s_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0027_440c020s_context_0_2s.wav,0.05223525350311226,1.0606586933135986,nan,nan,nan,OK,
28,440c020t,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440c020t.wav,generated\copy_baseline\pred\0028_440c020t_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0028_440c020t_reference_future_2_3s.wav,generated\copy_baseline\full\0028_440c020t_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0028_440c020t_context_0_2s.wav,0.11020502925640864,1.0713553428649902,nan,nan,nan,OK,
29,440c020u,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440c020u.wav,generated\copy_baseline\pred\0029_440c020u_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0029_440c020u_reference_future_2_3s.wav,generated\copy_baseline\full\0029_440c020u_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0029_440c020u_context_0_2s.wav,0.3357188301398715,1.131319522857666,nan,nan,nan,OK,
30,440c020v,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440c020v.wav,generated\copy_baseline\pred\0030_440c020v_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0030_440c020v_reference_future_2_3s.wav,generated\copy_baseline\full\0030_440c020v_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0030_440c020v_context_0_2s.wav,0.13242495463100165,1.0331692695617676,nan,nan,nan,OK,
31,440c020w,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440c020w.wav,generated\copy_baseline\pred\0031_440c020w_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0031_440c020w_reference_future_2_3s.wav,generated\copy_baseline\full\0031_440c020w_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0031_440c020w_context_0_2s.wav,-0.04245539680650199,1.0990010499954224,nan,nan,nan,OK,
32,440c020x,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440c020x.wav,generated\copy_baseline\pred\0032_440c020x_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0032_440c020x_reference_future_2_3s.wav,generated\copy_baseline\full\0032_440c020x_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0032_440c020x_context_0_2s.wav,0.06274603552513597,1.0937222242355347,nan,nan,nan,OK,
33,440c020y,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440c020y.wav,generated\copy_baseline\pred\0033_440c020y_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0033_440c020y_reference_future_2_3s.wav,generated\copy_baseline\full\0033_440c020y_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0033_440c020y_context_0_2s.wav,-0.18709826571195456,1.0288050174713135,nan,nan,nan,OK,
34,440c020z,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440c020z.wav,generated\copy_baseline\pred\0034_440c020z_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0034_440c020z_reference_future_2_3s.wav,generated\copy_baseline\full\0034_440c020z_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0034_440c020z_context_0_2s.wav,-0.026817805214951244,1.0527009963989258,nan,nan,nan,OK,
35,440c0210,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440c0210.wav,generated\copy_baseline\pred\0035_440c0210_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0035_440c0210_reference_future_2_3s.wav,generated\copy_baseline\full\0035_440c0210_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0035_440c0210_context_0_2s.wav,0.2975656223507124,1.0574489831924438,nan,nan,nan,OK,
36,440c0211,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440c0211.wav,generated\copy_baseline\pred\0036_440c0211_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0036_440c0211_reference_future_2_3s.wav,generated\copy_baseline\full\0036_440c0211_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0036_440c0211_context_0_2s.wav,0.08127718302915528,1.0452735424041748,nan,nan,nan,OK,
37,440c0212,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440c0212.wav,generated\copy_baseline\pred\0037_440c0212_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0037_440c0212_reference_future_2_3s.wav,generated\copy_baseline\full\0037_440c0212_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0037_440c0212_context_0_2s.wav,0.09565987542030481,1.0500677824020386,nan,nan,nan,OK,
38,440c0213,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440c0213.wav,generated\copy_baseline\pred\0038_440c0213_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0038_440c0213_reference_future_2_3s.wav,generated\copy_baseline\full\0038_440c0213_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0038_440c0213_context_0_2s.wav,0.14472703069900114,1.0533807277679443,nan,nan,nan,OK,
39,440c0214,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440c0214.wav,generated\copy_baseline\pred\0039_440c0214_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0039_440c0214_reference_future_2_3s.wav,generated\copy_baseline\full\0039_440c0214_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0039_440c0214_context_0_2s.wav,0.34470714051448714,1.0411392450332642,nan,nan,nan,OK,
40,440o0301,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440o0301.wav,generated\copy_baseline\pred\0040_440o0301_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0040_440o0301_reference_future_2_3s.wav,generated\copy_baseline\full\0040_440o0301_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0040_440o0301_context_0_2s.wav,0.11221645304436483,1.0313798189163208,nan,nan,nan,OK,
41,440o0302,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440o0302.wav,generated\copy_baseline\pred\0041_440o0302_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0041_440o0302_reference_future_2_3s.wav,generated\copy_baseline\full\0041_440o0302_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0041_440o0302_context_0_2s.wav,0.2991415601311191,1.104004979133606,nan,nan,nan,OK,
42,440o0303,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440o0303.wav,generated\copy_baseline\pred\0042_440o0303_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0042_440o0303_reference_future_2_3s.wav,generated\copy_baseline\full\0042_440o0303_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0042_440o0303_context_0_2s.wav,0.15601975669239826,1.0586186647415161,nan,nan,nan,OK,
43,440o0304,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440o0304.wav,generated\copy_baseline\pred\0043_440o0304_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0043_440o0304_reference_future_2_3s.wav,generated\copy_baseline\full\0043_440o0304_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0043_440o0304_context_0_2s.wav,-0.21402135425939872,1.0398671627044678,nan,nan,nan,OK,
44,440o0305,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440o0305.wav,generated\copy_baseline\pred\0044_440o0305_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0044_440o0305_reference_future_2_3s.wav,generated\copy_baseline\full\0044_440o0305_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0044_440o0305_context_0_2s.wav,0.10421198462317173,1.0689133405685425,nan,nan,nan,OK,
45,440o0306,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440o0306.wav,generated\copy_baseline\pred\0045_440o0306_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0045_440o0306_reference_future_2_3s.wav,generated\copy_baseline\full\0045_440o0306_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0045_440o0306_context_0_2s.wav,0.1506278824980928,1.0371360778808594,nan,nan,nan,OK,
46,440o0307,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440o0307.wav,generated\copy_baseline\pred\0046_440o0307_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0046_440o0307_reference_future_2_3s.wav,generated\copy_baseline\full\0046_440o0307_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0046_440o0307_context_0_2s.wav,0.3956771506126339,1.0360888242721558,nan,nan,nan,OK,
47,440o0308,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440o0308.wav,generated\copy_baseline\pred\0047_440o0308_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0047_440o0308_reference_future_2_3s.wav,generated\copy_baseline\full\0047_440o0308_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0047_440o0308_context_0_2s.wav,-0.001788266293313124,1.041408658027649,nan,nan,nan,OK,
48,440o0309,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440o0309.wav,generated\copy_baseline\pred\0048_440o0309_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0048_440o0309_reference_future_2_3s.wav,generated\copy_baseline\full\0048_440o0309_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0048_440o0309_context_0_2s.wav,0.04342538342038035,1.033729910850525,nan,nan,nan,OK,
49,440o030a,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440o030a.wav,generated\copy_baseline\pred\0049_440o030a_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0049_440o030a_reference_future_2_3s.wav,generated\copy_baseline\full\0049_440o030a_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0049_440o030a_context_0_2s.wav,-0.03753882040640006,1.0505379438400269,nan,nan,nan,OK,
50,440o030b,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440o030b.wav,generated\copy_baseline\pred\0050_440o030b_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0050_440o030b_reference_future_2_3s.wav,generated\copy_baseline\full\0050_440o030b_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0050_440o030b_context_0_2s.wav,0.0642288569195685,1.0482414960861206,nan,nan,nan,OK,
51,440o030c,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440o030c.wav,generated\copy_baseline\pred\0051_440o030c_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0051_440o030c_reference_future_2_3s.wav,generated\copy_baseline\full\0051_440o030c_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0051_440o030c_context_0_2s.wav,-0.008831999278990752,1.067201852798462,nan,nan,nan,OK,
52,440o030d,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440o030d.wav,generated\copy_baseline\pred\0052_440o030d_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0052_440o030d_reference_future_2_3s.wav,generated\copy_baseline\full\0052_440o030d_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0052_440o030d_context_0_2s.wav,-0.06093630421376293,1.0434881448745728,nan,nan,nan,OK,
53,440o030e,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440o030e.wav,generated\copy_baseline\pred\0053_440o030e_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0053_440o030e_reference_future_2_3s.wav,generated\copy_baseline\full\0053_440o030e_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0053_440o030e_context_0_2s.wav,0.1874076142770234,1.0447767972946167,nan,nan,nan,OK,
54,440o030f,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440o030f.wav,generated\copy_baseline\pred\0054_440o030f_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0054_440o030f_reference_future_2_3s.wav,generated\copy_baseline\full\0054_440o030f_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0054_440o030f_context_0_2s.wav,0.1284420049246947,1.0473618507385254,nan,nan,nan,OK,
55,440o030g,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440o030g.wav,generated\copy_baseline\pred\0055_440o030g_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0055_440o030g_reference_future_2_3s.wav,generated\copy_baseline\full\0055_440o030g_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0055_440o030g_context_0_2s.wav,-0.18867399996902195,1.040366530418396,nan,nan,nan,OK,
56,440o030h,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440o030h.wav,generated\copy_baseline\pred\0056_440o030h_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0056_440o030h_reference_future_2_3s.wav,generated\copy_baseline\full\0056_440o030h_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0056_440o030h_context_0_2s.wav,0.05111837549432347,1.0297497510910034,nan,nan,nan,OK,
57,440o030i,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440o030i.wav,generated\copy_baseline\pred\0057_440o030i_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0057_440o030i_reference_future_2_3s.wav,generated\copy_baseline\full\0057_440o030i_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0057_440o030i_context_0_2s.wav,0.401999299389369,1.0471546649932861,nan,nan,nan,OK,
58,440o030j,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440o030j.wav,generated\copy_baseline\pred\0058_440o030j_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0058_440o030j_reference_future_2_3s.wav,generated\copy_baseline\full\0058_440o030j_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0058_440o030j_context_0_2s.wav,0.16011874148797917,1.0391950607299805,nan,nan,nan,OK,
59,440o030k,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440o030k.wav,generated\copy_baseline\pred\0059_440o030k_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0059_440o030k_reference_future_2_3s.wav,generated\copy_baseline\full\0059_440o030k_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0059_440o030k_context_0_2s.wav,0.035386280300273014,1.0513261556625366,nan,nan,nan,OK,
60,440o030l,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440o030l.wav,generated\copy_baseline\pred\0060_440o030l_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0060_440o030l_reference_future_2_3s.wav,generated\copy_baseline\full\0060_440o030l_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0060_440o030l_context_0_2s.wav,-0.020181229537310556,1.074475884437561,nan,nan,nan,OK,
61,440o030m,E:/Working/deep-learning/datasets/wsjcam0_wavs/si_et_05/440/440o030m.wav,generated\copy_baseline\pred\0061_440o030m_copy_pred_future_2_3s.wav,generated\copy_baseline\ref\0061_440o030m_reference_future_2_3s.wav,generated\copy_baseline\full\0061_440o030m_copy_combined_context_pred_0_3s.wav,generated\copy_baseline\context\0061_440o030m_context_0_2s.wav,0.12776707067272955,1.045570969581604,nan,nan,nan,OK,
